symbol,year_report,length_report,update_date,revenue,revenue_growth,net_profit,net_profit_growth,ebit_margin,roe,roic,roa,pe,pb,eps,current_ratio,cash_ratio,quick_ratio,interest_coverage,ae,fae,net_profit_margin,gross_margin,ev,issue_share,ps,pcf,bvps,ev_per_ebitda,at,fat,acp,dso,dpo,eps_ttm,charter_capital,rtq4,charter_capital_ratio,rtq10,dividend,ebitda,ebit,le,de,ccc,rtq17
SDN,2025.0,5.0,1769078352147.0,117214432741.0,-0.05833976352282177,6687021923.0,-0.24439988901282064,0.09770207400920858,0.0999891815,0.1421750547,0.0620660394,10.2167767336,1.0224556102,2202.260124369491,1.3063126758,0.146186506,0.7031792203,-10.765735269574783,1.5885835697714406,0.011556003460961166,0.05953699782705969,0.2744084423220829,68319810000.0,3036436.0,0.6082762142,6.9884169997,22005.8453153631,6.6108561958,1.0424784866,115.9037517173,83.6749782657717,98.5215033559,86.8220529697,2202.2601243695,30364360000.0,0,2.200584531536314,0.5885835698,0.0,11037687357,10973611950.0,0.1551117645,0.5885835698,269.0185345913717,3.7047749737
CCV,2024.0,5.0,1748341792223.0,207868420591.0,0.2665674524458116,13949028298.0,0.48969679170186997,0.06383733535027655,0.3315041531,0.2957015039,0.0517361278,10.1019803155,2.0712645396,7749.460165555555,1.1551026326,0.1034571603,0.4128109558,,6.254539198774143,0.13278146467671637,0.06710508627689042,0.20319039149821064,91800000000.0,1800000.0,0.4416255232,6.5219346949,24622.6394672222,4.8152511355,0.7709717797,34.2735938581,110.5367370459257,250.8306191543,2.3269046747,5048.5150838889,18000000000.0,0,2.4930858198333334,5.2545391988,0.0907843137,13998183634,13269766074.0,0,5.2545391988,363.6942608749257,1.4551652475
DSD,2025.0,5.0,1770031384760.0,186635274792.0,0.11110368477163379,18542166236.0,0.7756294729003113,0.14249675564085795,0.0312332665,0.0352592733,0.0245596617,50.3930384458,1.54983648,317.5041730653806,0.5380867155,0.1195659873,0.3956131567,-3.4749408805653537,1.2920111632904447,0.8709406260508953,0.09934974112833035,0.2985243015453164,934396096000.0,58399756.0,5.0065353243,41.2273137666,10323.6697588257,18.8748029955,0.2472040839,0.3578235515,0.26588089810622517,12.1752710437,34.1271806022,317.5041730654,583997560000.0,0.1877339335,1.0323669758825704,0.2920111633,0.0,57152374577,26594921146.0,0.4387999113,0.2920111633,46.568332544006225,29.9787987216
SP2,2025.0,5.0,1768844204050.0,174415257169.0,-0.022485301446724018,59436600699.0,0.10132990404611154,0.44048791320221226,0.400616342,0.2425336403,0.1022885914,7.9233030567,2.6444914432,2864.966774269739,0.3517611077,0.1561183564,0.3502529789,-4.9936959005571415,3.1277469584035216,2.462785206744862,0.3407763842667089,0.47003001614454476,470934200000.0,20746000.0,2.7000745671,8.076035829,8583.881055095,4.2888682399,0.3001633801,0.3743562455,38.13549331260703,0.8579550656,9.147180957,2864.9667742697,207460000000.0,0.4242913432,0.8583881055094958,2.1277469584,0.0,131490671269,76827812661.0,1.2030966597,2.1277469584,48.14062933520704,425.430205631
PMG,2025.0,5.0,1770058417690.0,1783344963271.0,-0.13250723214940704,20660967688.0,-0.16646981682860917,0.01331223487286341,0.0486492183,0.0220623289,0.0125473527,16.9323578732,0.8041845015,445.8918277380846,0.7268747491,0.1189353495,0.4468043932,-1.0943080201677216,2.2002864921756973,0.5813862364446262,0.011755323385461995,0.16098714857879345,349838898900.0,46336278.0,0.1990453425,0.0,9388.3928202218,10.5927680357,1.0673762249,4.1694322444,66.2587485033347,10.8321138106,117.3254300621,445.8918277381,463362780000.0,0,1.4913633348280584,1.2002864922,0.0,59193355100,23397370327.0,0.5346561577,1.2002864922,194.4162923760347,33.6961009072
PXL,2025.0,5.0,1769017581260.0,11260765034.0,0.07075600378845734,952949539.0,0.05238378404957244,-4.23347062504741,0.0007369551,-0.0270759191,0.0007086787,2942.5065019104,1.5925977403,5.4100135342657065,26.518292217,0.1094547262,9.0057215573,64.89544467068947,1.0302397998201258,0.0012872139058914445,0.0846256480907583,0.4901738759608329,2804060214500.0,176145500.0,249.0115197354,3.8128246571,9995.6188541007,-63.5570525796,0.008374278,4.1975211709,1124.4639919676524,24925.550570525,17.4762469007,5.4100135343,1761455000000.0,0,0.999561885410073,0.0302397998,0.0,-44027097461,-47672117987.0,0,0.0302397998,26067.49080939335,0.0146436083
MFS,2024.0,5.0,1740581227500.0,372177472647.0,-0.06233302184109066,13527541843.0,-0.333651413463429,0.03028420558836543,0.0765517981,0.0656447133,0.0540682793,31.4385392339,1.4712268157,1915.2742550983091,3.276559851,0.203442178,1.8931918385,,1.420046321511457,0.008127450391305979,0.03634701946571199,0.0741673680292334,252607443935.0,7062979.0,0.6787284629,-14.8072075408,24309.6439091777,18.8611983599,1.4875574417,180.0180265335,96.36960490664944,0.4063097298,23.3567136738,1137.6164691981,70629790000.0,0,2.43096439091777,0.4200463215,0.0699007409,12615048096,11271099097.0,0,0.4200463215,120.13262831024944,898.329459661
OIL,2025.0,5.0,1770022800970.0,153958901594661.0,0.2369298723359765,425733201565.0,0.035759762673770165,0.0027333310577819193,0.040696615,0.0187768478,0.0097579287,37.3114683847,1.5143677588,411.64287188191787,1.1578020813,0.1637659386,0.6600217795,-1.240825620995668,3.9478269909951917,0.31700859020260325,0.0027653156039979003,0.0285727107574029,15884730890500.0,201425936.0,0.1031779857,17.8351759783,10142.186341987,28.3849108722,3.5286853583,42.8544053733,25.931515946401223,7.7338023874,36.8581321849,411.6428718819,10342295000000.0,0.0125569712,1.114986892555279,2.947826991,0.0,749102331997,420809031882.0,0.95601731,2.947826991,70.52345051870122,47.1954132929
HAS,2025.0,5.0,1770126869477.0,56955123207.0,-0.17865648716639834,-3092530139.0,0.7120763236712557,-0.08586792631850412,-0.0245199954,-0.0322715181,-0.0188577667,-20.9537165646,0.5201622217,-386.566267375,3.2045637896,0.086721878,2.5680016786,4.161240038929647,1.3832845164930663,0.007445464599123111,-0.05429766393025582,0.07252528177293668,64800000000.0,8000000.0,1.1377378601,-3.1727177372,15572.065142,-17.4853174743,0.3473034624,35.1290322736,472.7448305621206,190.2690085735,59.5139862468,-386.566267375,80000000000.0,0.0026730559,1.5572065142,0.3832845165,0.0,-5079913107,-4890618323.0,0.2191620258,0.3832845165,722.5278253824206,1.9183365843
TVT,2025.0,5.0,1769791086197.0,1604355922012.0,-0.060745560142940934,40319612840.0,0.6970683973828643,0.04247076481755283,0.0781185004,0.0627873469,0.0305720192,8.4115391025,0.6468208023,1919.9815638095238,1.3882072457,0.4827098427,0.8283020546,-2.8540996110022703,2.254969500938999,0.49109600879077425,0.025146407748437793,0.13978531832853844,339150000000.0,21000000.0,0.2115199921,1.8047782772,24968.2755125714,3.8856383665,1.2157608961,5.263919477,48.638386748939894,118.898680704,28.388914349,1919.9815638095,210000000000.0,0.0268387672,2.749929265895238,1.2549695009,0.0309597523,132067706129,68097392343.0,0.9049336609,1.2549695009,195.92598180193988,3.0698406226
PSD,2025.0,5.0,1769510814207.0,8105352385153.0,0.3745027710663578,143098006404.0,0.7322014746144258,0.014014896129706985,0.2213680814,0.0333227622,0.0383241712,6.0847012553,1.2149999372,2761.0229812540715,1.1638741461,0.0676345015,0.4428341745,-1.3329012195012135,6.526674958994437,0.0955405805834087,0.018300386777643295,0.052017453540158104,870708619200.0,51827894.0,0.1113523864,-1.8506458268,13827.16120902,28.1662316118,2.094172743,116.7484813761,53.60871155374702,37.0821874008,35.3575051174,2761.0229812541,518278940000.0,0,1.3827385047480416,5.526674959,0.0,114145838286,109588049722.0,3.5890055804,5.526674959,126.04840407194703,9.8430007932
SHE,2025.0,5.0,1769079599650.0,376795816979.0,0.9072491817588952,13433902619.0,0.09666654563273648,0.04293876897393277,0.0854723692,0.0632786964,0.0481985756,7.4577096501,0.6118460882,898.3991485810755,2.0484888917,0.0159074956,1.5375874711,-3.037421046200617,1.8607150697183465,0.1290217473275155,0.03603793760331642,0.0863196171461096,100186145200.0,14953156.0,0.268760475,-4.6530252983,10950.4663499799,10.4118084496,1.3374398994,16.9025809381,165.8685263134011,78.3789596397,37.8177489816,898.3991485811,149531560000.0,0.0112065153,1.0950466349979897,0.8607150697,0.0,17978979991,16006333307.0,0.5559943942000001,0.8607150697,282.0652349347011,4.656862016
X77,2024.0,5.0,1742918080723.0,1558535547.0,-0.07870159736500408,-54024043.0,-1.5554927442622495,-0.7563442465390235,0.0002823943,0.0112029522,-0.0068295742,-7.4460033371,0.0,-40.29008104397346,0.0156651881,0.0002057094,0.0003145579,,-0.0371430356263957,-0.019096815380538288,-0.034663337069205775,-0.2705496771065947,402263204.0,1340877.0,0.2581033235,2.4694871616,0.0,1164.7129962912,0.1970258721,0.3641106145,2483.156624458467,561.7214047137,2107.5768801425,-40.2900705814,13409000000.0,0,-14.269084616824522,-1.0371430356,0.0,74245140,-1178789394.0,-0.4500651603,-1.0371430356,5152.454909314667,0.649788306
DSH,2024.0,5.0,1766401286850.0,629218746246.0,0.5712318760663465,52991006474.0,0.40065550761202345,0.030768018994194218,0.2657552021,0.0545047519,0.0752049372,2.2166025485,0.5199799675,5299.1006474,1.1466018696,0.1697815883,0.9664280267,-3.1432435175718902,3.0127838168958165,0.05093824797800186,0.08421714513458342,0.05717387364351543,117460000000.0,35000000.0,0.1866759385,-0.9252392323,22589.3317697,10.135764685,0.8929884418,54.7909898195,82.0681065040827,56.443428383,84.4711420696,5299.1006474,350000000000.0,0.0194316316,0.6595172950857143,2.0127838169,0.0,20253330367,19359814336.0,0.5581976527000001,2.0127838169,222.9826769566827,6.4666518398
VMS,2025.0,5.0,1769772037783.0,308387584677.0,0.4344017312727361,13648791109.0,-0.11224684099335543,0.03784646782089464,0.089147934,0.0751746094,0.0553422187,36.0691284721,3.185199338,1516.5323454444444,4.2775908656,2.0702881099,3.5541143116,,1.6427580417005057,0.07824071019429304,0.0444585343611039,0.12507733856836967,492300000000.0,9000000.0,1.6035805876,43.4129533049,17173.179508,31.1435616548,1.2448052888,24.0451141721,59.163318287587174,3.3917085384,16.7474445519,1516.5323454444,90000000000.0,0,1.7173179508,0.6427580417,0.0,13501933360,11618883549.0,0,0.6427580417,79.30247137788717,107.6153790522
CDG,2024.0,5.0,1746435600583.0,23681227604.0,-0.0695434228317609,1274112732.0,-0.37915552657641105,0.014451945005680035,0.0281379169,0.0073639223,0.0236442812,11.1500961753,0.3202824509,367.70983277032144,2.9310741566,0.493138351,1.3254903889,-2.4939824294666355,1.1825739279834193,0.6249376309264304,0.05380264711381725,0.3759952569560211,14206479500.0,3464995.0,0.5999046898,18.3700040729,12801.200905629,3.806829468,0.4394631577,0.789806807,46.792975588124285,294.0669646179,11.4240548841,367.7098327703,34649950000.0,0,1.2858921046639318,0.182573928,0.1463414634,3387704243,342239799.0,0.0430717288,0.182573928,352.2839950901243,1.2412138863
HTC,2025.0,5.0,1770139427280.0,1004988618880.0,-0.009622551883897695,28103712836.0,-0.083224104915806,0.026755124676900062,0.0933146843,0.0739050265,0.0468241129,22.0753656437,2.1630594622,1703.2560459874135,1.5800076612,0.1428752226,0.2705916874,-11.404982582946198,1.9997423652249418,0.2443828072651833,0.027964210049781373,0.13832938216447557,620399736800.0,16499993.0,0.6173201618,67.5929055735,17382.7861215456,20.2132389356,1.6744300233,13.5114024908,5.525352104226383,39.7171613675,6.7297570803,1703.2560459874,164999930000.0,0,1.8140998405029627,0.9997423652,0.0239361702,32447531108,26888595797.0,0.2154838714,0.9997423652,51.97227055202638,9.1899820489
NAG,2025.0,5.0,1770220686977.0,3327800032966.0,0.21274482509663123,32355067828.0,0.19955228968880223,0.03668992672512731,0.0746871215,0.060885952,0.016051696,8.5941928318,0.6081964572,837.7750116745794,1.1466854344,0.1411006082,0.5135134185,-1.62935748963568,4.663453173163008,0.20240573723540325,0.009806690467543129,0.09372781499991069,278065692000.0,38620235.0,0.0842805889,-6.2190387897,11838.2800743703,11.8512006247,1.6368107149,34.5361599981,51.59722788965839,97.9340479792,21.3068074899,837.7750116746,386202350000.0,0,1.2361074119486843,3.6634531732,0.0,130147434495,121050528894.0,3.164649607,3.6634531732,170.83808335875838,3.7269979903
PTE,2025.0,5.0,1769100118493.0,152913087524.0,-0.042146179797212836,-42338582081.0,-16.678128192550776,-0.12613206089356369,0.1250898166,0.1610768063,-0.1404643488,-1.240003737,0.0,-3387.08656648,0.0908482281,9.71818e-05,0.0608387489,1.1897389821482929,-0.7929161923059507,-0.5690024366133783,-0.2768800419019391,-0.0327254985758795,52500000000.0,12500000.0,0.3433322867,-8.4736637321,0.0,51.8624431809,0.507311209,0.7043601086,28.55017029252258,43.2779407453,184.2130795714,-3387.08656648,125000000000.0,-0.0764664707,-2.877077992888,-1.7929161923,0.0,5636744519,-19287242867.0,-0.7435191756,-1.7929161923,256.04119060922255,8.4338578434
HD2,2024.0,5.0,1748344733703.0,155001794121.0,2.7900741045363393,8747049946.0,304.36012515958265,0.20015398102928647,0.0813681014,0.1092002201,0.0251981762,18.6588217205,1.2337195412,975.9769500264049,1.479215086,0.068781449,0.359300633,-1.8077452566423347,2.815626780944871,0.029154638324450755,0.05643192709867433,0.40695153916579097,138020236200.0,8962353.0,0.8904428299,1.9269992834,12482.577673631,9.3431930263,0.4465234036,42.9973843916,137.16066025341482,935.661060823,24.7340507522,825.3468643781,89623530000.0,0,1.2482577673631021,1.8156267809,0.0,31710801191,31024226160.0,1.5395169828,1.8156267809,1097.5557718286148,0.3900985253
SKN,2024.0,5.0,1741257007000.0,92153183296.0,-0.007125394045502586,3738893109.0,0.42641033757967906,0.044390876176901024,0.0671649907,0.0724851566,0.0548608112,12.8799097255,0.7087694885,747.7786218,4.4377489724,2.6536136586,3.7959356065,,1.252066312231445,0.028697718485303402,0.04057258767709102,0.35062717715582714,40000000000.0,5000000.0,0.4340598834,4.2178247069,11287.1675902,0.4509251336,1.3521644613,48.2734233402,7.606476362200505,49.9208248163,33.1407012106,621.1223658,50000000000.0,0,1.12871675902,0.2520663122,0.06175,4991568576,4090760549.0,0,0.2520663122,90.66800238910051,7.3115779105
POV,2025.0,5.0,1769445779230.0,4410486564105.0,-0.015107500868937274,10674886459.0,0.06271923720395066,0.0029144180137885543,0.0576035268,0.0679336008,0.023950986,8.7340138245,0.4980125288,854.017425420885,0.8800922086,0.0011881324,0.7089335191,-35.371225764893175,2.3132445627865414,0.6862847893904457,0.00242034213319641,0.03500874845025921,93234605908.0,12499612.0,0.0211393017,-48.0017973872,14977.5348376414,3.1822273938,9.8957026254,32.8206029596,10.238742429032229,6.6263744499,16.0913312576,854.0174254209,124996120000.0,0.0044217961,1.497753483764136,1.3132445628,0.0,29835799423,12854001492.0,0.0151091702,1.3132445628,32.95644813653223,55.0829118936
DTD,2025.0,5.0,1770051501113.0,824786714467.0,0.667304816474421,252539604392.0,1.0972130609493698,0.5296172686730498,0.2099897541,0.2553726314,0.1050541844,4.6474871568,0.8835382605,3786.992713724031,2.0545575796,0.811616774,0.8956213324,-203.92074211242266,1.5630051990496345,0.5637124662846852,0.30619000376115907,0.5685222320481071,1173674568000.0,66686055.0,1.42301411,1.5128801071,19919.9070233349,1.466965405,0.343101287,1.2796978725,47.991232181854066,97.5211535923,25.1560061896,3786.992713724,666860550000.0,0.0249976792,2.4887149050982247,0.563005199,0.0,582587865936,436818099438.0,0.0556592858,0.563005199,170.66839196375406,3.7427777108
DAE,2025.0,5.0,1769444395333.0,59777561126.0,-0.12231814612545765,2693338452.0,-0.14912431650981675,0.02001624629460107,0.0640003236,0.0274289659,0.0546383445,11.2250395332,0.715155673,1398.658771183668,7.9370405557,0.8718320362,1.7030415228,,1.1311015824688477,0.07711452986895975,0.046492822333673155,0.2669288703759031,30232830600.0,1925658.0,0.5218837687,2.6608540315,21953.2621955716,17.4412483864,1.1751995628,16.7579344755,35.28194736135682,144.0632378873,39.3421805052,1398.6587711837,19256580000.0,0,2.1953262195571592,0.1311015825,0.076433121,1553356248,1159545132.0,0,0.1311015825,218.68736575385682,2.5336095825
CPH,2024.0,5.0,1740578862377.0,151655984288.0,0.15039178474315004,10783790953.0,0.060687337518734834,0.08275522863091571,0.1862788261,0.2158780122,0.052025447,0.1440069808,0.0231000664,2450.861580227273,1.0839870733,0.4042164179,0.4515282018,,3.795512840635618,0.2496194892960573,0.07110692666450409,0.2957434902656124,1320000000.0,4400000.0,0.0087039097,0.0442248346,12986.9756402273,-4.1176378359,0.731650902,9.3873595926,3.1964611883001597,346.0714622554,22.8928311311,2083.2323431818,44000000000.0,0,1.3212771003181818,2.7955128406,6.5333333333,15633585507,12550325653.0,0,2.7955128406,372.16075457480014,1.0546954598
SD3,2025.0,5.0,1769505403523.0,169403953594.0,0.34818627569371935,29262121751.0,13.589351098214278,0.5168544771278694,0.4517720405,0.1444242505,0.0296742289,3.8819955903,1.4411731326,1828.9562249255532,0.746469724,0.0808044775,0.4424949394,-1.8991686292551753,11.845632703581858,6.684844588006695,0.17282465455061063,0.6405549178317392,113595427600.0,15999356.0,0.6709045469,-5.9488883606,4926.5420230039,4.8748767085,0.1717013637,0.3165973724,235.80506218393492,912.0130936997,709.7643285961,1828.9562249256,159993560000.0,4.8771601912,0.5142338818949963,10.8456327036,0.0,122585671609,87512158937.0,11.2420301958,10.8456327036,1857.5824844797348,0.4002135523
TBC,2025.0,5.0,1769617120357.0,562827349177.0,0.04484932071364476,192191085535.0,0.07955814622968718,0.49009062315174373,0.1712747612,0.1761646353,0.1211383337,11.597051933,1.907972216,3026.6312682677167,2.235484421,0.9458767628,1.7523377511,-335.86843142881577,1.1207609776013374,0.6785819813869614,0.34147431857395233,0.603841062656179,2228850000000.0,63500000.0,3.9600954063,5.8124851756,18396.494302126,6.156646427,0.3547509347,0.6135380764,55.08487718151835,8.5289203147,45.902186808,3026.6312682677,635000000000.0,0.050769561,2.3230382575007873,0.1207609776,0.0284900285,363705553748,275836406285.0,0.1122274506,0.1207609776,109.51598430421836,42.7955692553
CAT,2024.0,5.0,1742398449903.0,684349494111.0,0.1992836218577907,32879902197.0,0.3294648002822618,0.05352250355877227,0.2017036877,0.0927932967,0.0746043463,5.3400905914,1.0120504603,3372.789223639671,1.3292290263,0.0744984235,0.4264126593,-3.7524281400710224,2.578780749043294,0.41292998297460126,0.04804548330924455,0.13066851607476426,175581656369.0,9748579.0,0.2565672334,5.0296901215,17796.5434586928,8.5327481578,1.5527858424,9.4258781669,39.23248053920943,136.6576117154,20.296717216,3372.7892236397,97485790000.0,0,1.77965434586928,1.578780749,0.1110432513,44113930335,36628098234.0,1.2752063504,1.578780749,196.18680947060943,2.6709086703
DHT,2025.0,5.0,1769700506447.0,2402749241489.0,0.1512400027151364,53656833607.0,-0.252396915437194,0.016948453881079083,0.0508061608,0.0281879622,0.0278426,115.6315948299,5.7306634056,592.3986441661282,1.2228696173,0.1155143078,0.3196043465,-3.1180999019650146,1.735053326925396,0.15740478729870214,0.02233802489230557,0.08708810172167351,6204425243500.0,90575551.0,2.5829814436,27.4873478336,11953.2408643918,99.5022022003,1.2464217475,13.2608269164,18.161816693147472,86.5014145591,40.9918726182,592.3986441661,905755510000.0,0.074755399,1.2268218432632003,0.7350533269,0.0,64854365031,40710867419.0,0.3744885324,0.7350533269,145.65510387044748,4.2195841751
HID,2025.0,5.0,1770050224847.0,542854662921.0,0.6351331209662167,26932465685.0,0.18440082533659632,0.1718873030801968,0.0331650473,0.05278356,0.0146396782,14.3939071949,0.4696666678,350.8428900934999,2.1354275443,0.0694216295,2.1082268315,-2.768475496436988,2.004333247938146,0.7852822354037106,0.049612663433857986,0.25436155079153216,387663411600.0,76765032.0,0.7141200732,0.8999326978,10752.3065752386,7.730936418,0.295079465,0.6838813994,45.98300202856333,12.9289086803,36.0205250255,350.8428900935,767650320000.0,0.6047430014,1.2876627264299192,1.0043332479,0.0,148193375280,93309823974.0,1.3931367067,1.0043332479,94.93243573436332,28.2313077634
HPM,2023.0,5.0,1712162197267.0,5981482080.0,-0.9339981269372355,646497797.0,-0.9550301808662393,0.47468886339955396,0.0168381118,0.062013952,0.0110857277,43.4958945421,0.7262741936,170.1309992105263,2.0254000923,0.0040672507,1.9789060939,-10.889374958024018,1.613052568381152,0.37137583980518124,0.1080832122128501,0.6267708271726529,28120000000.0,3800000.0,4.7011760002,-7.179655487,10188.9893165789,7.5287072806,0.1025666011,0.3925150271,2346.3759839472245,31.2331265127,260.997091822,170.1309992105,38000000000.0,0,1.0188989316578947,0.6130525684,0.0,4660939577,2839342930.0,0.182534273,0.6130525684,2638.6062022819247,11.6863100417
GCB,2024.0,5.0,1749551405170.0,1221000558211.0,-0.2494409785215166,-1366161609.0,-1.2009569641264193,0.001456964391969657,-0.0177731953,0.0039420765,-0.0030289603,-19.1513603048,0.4207255659,-338.2302275703261,1.0649471542,0.1244144385,0.9836805021,-0.07842301304893728,6.254501400284975,0.33442082535702594,-0.0011199303905101005,0.025226267201720227,31909261300.0,4039147.0,0.0261580703,-1.7397661842,18777.0856824473,80.2475131208,2.7045969584,45.7459593759,96.6844529070928,2.7094047929,3.1900960455,-412.5033352339,40391470000.0,0,1.877708568244731,5.2545014003,0.0,4452938920,1777296906.0,4.9445241394,5.2545014003,102.5839537454928,134.7159350094
V12,2025.0,5.0,1769078393630.0,551083758245.0,0.19571500775494463,11232295602.0,0.239007355471093,0.026948242628841334,0.0688248477,0.0894034081,0.0149366051,11.8097319284,0.8071784409,965.3055690959093,1.1933332802,0.4290635809,1.1189224087,-87.32318802050851,5.324222233845798,0.08580610973363358,0.020382193149314994,0.08941147310332123,132650400000.0,11636000.0,0.2407082372,1.9303644044,14123.271165177,-9.5276676322,0.7328261997,38.8480018708,83.7224121872133,20.0691629344,65.8996609436,965.3055690959,116360000000.0,0,1.4123271165177036,4.3242222338,0.0,16850780429,14850738826.0,0.0107761264,4.3242222338,169.69123606521327,18.1871063179
PTD,2025.0,5.0,1770057819180.0,517558681291.0,1.0693713365256146,1808621238.0,1.0537287302304574,0.02091616068925216,0.0188017107,0.0281663342,0.0040727028,77.4067715553,0.8147735187,90.43136484507222,1.4579061114,0.3813302086,1.260669853,-1.2029742773467498,3.9833814904280755,0.002901311642055451,0.0034945240093134356,0.0945043003201008,139999531000.0,4999933.0,0.2704998217,3.6895705676,8591.3445143541,14.1575240913,1.1654528091,824.96611946,175.70440759158518,34.1404514845,69.2356491384,90.4313648451,199999330000.0,0.425336147,0.8593232129777635,2.9833814904,0.0,13072046981,10825340544.0,1.661616023,2.9833814904,279.0805082144852,10.6911298512
CHP,2025.0,5.0,1768923558150.0,998861940320.0,0.22680240119428755,459973917348.0,0.4659724716114462,0.5114887236551666,0.2245034598,0.204624585,0.1731481959,9.4600209566,2.0624486882,2917.5411055250984,3.3036481336,1.2625723321,2.6817434008,-14.121500266951232,1.2403123878212685,0.9116227088868163,0.46049799154489823,0.5638874544599788,4351362897600.0,157658076.0,4.3563206505,6.4398385613,13382.1511091065,6.077850179,0.3760020654,0.4935682076,106.67350664906864,3.3008288744,18.727419912,2917.5411055251,1576580760000.0,0.1452864849,1.338215110910652,0.2403123878,0.0,737963294739,510906618962.0,0.3287137357,0.2403123878,128.70175543546864,110.5782862087
SIV,2024.0,5.0,1748514462127.0,222641275084.0,0.048655932754953404,24638614024.0,0.16365907574033403,0.13294268388823074,0.1099353485,0.108549318,0.0791645373,5.0802519933,0.4865525415,8179.135135278687,2.064650142,0.0981746403,1.3118730181,-8.952528157940456,1.3636118466183453,0.38029051761982124,0.11079273333204027,0.24542155548856137,112662787600.0,3464178.0,0.5066120266,4.4099615504,76867.3407442104,3.559200636,0.7145282446,2.4483715208,190.34892115612365,128.4825178141,31.4360880873,7361.8395405086,34641780000.0,0,6.684217113179519,0.3636118466,0.0534759358,40796556601,29564425185.0,0.1762282154,0.3636118466,350.26752705752364,2.8408534189
DWC,2025.0,5.0,1769167034260.0,336309217353.0,0.1688040098817656,78695161987.0,0.5441552615712197,0.3585439883140422,0.2037294157,0.15112852,0.0943138779,7.2095918691,1.3842757718,2496.6739209073603,3.0384071303,1.5045370623,1.9180082517,-5.458386226048479,2.1076019757338376,1.1655096004119154,0.23406024048532023,0.5950967888258061,567360000000.0,20172800.0,1.6874788067,2.7533662895,13003.1893692576,4.5715486634,0.4029470263,0.6579457537,9.64258035288343,75.4127999064,16.1101431938,2496.6739209074,315200000000.0,0.8086879905,1.3003189369257615,1.1076019757,0.0,169410408826,120548783430.0,1.7548558966,1.1076019757,101.16552345308342,4.8400271632
UDL,2024.0,5.0,1743006444400.0,212404941649.0,0.24046663586230538,23793638989.0,1.0596602701835887,0.1311610211087296,0.0809465557,0.1450869804,0.0679784497,5.0388895211,0.9101155066,3594.205285347432,2.2261065891,0.3932159219,1.6174426161,-149.714368635896,1.2740218702893604,0.5449729415312143,0.11254734068181177,0.2056029582681155,107906000000.0,6620000.0,0.5104109274,3.6437499767,17909.8146140483,2.2877183381,0.60399872,1.9318401862,100.0242867627897,8.0651232127,11.160575089,3234.839726435,66200000000.0,0,2.886981413066465,0.2740218703,0.1901840491,38166001993,27728758110.0,0,0.2740218703,119.2499850644897,45.2565931574
TID,2025.0,5.0,1770022800970.0,13387064660971.0,0.14058122716060198,636259598399.0,1.049215017539682,0.047380810804409854,0.2379912551,0.0725529181,0.0353235471,7.1668859872,1.5087606868,3181.297991995,1.7925753388,0.6081856668,1.6027791936,-3.094821604793845,3.8298753595252584,0.10130201954261238,0.047535064231739546,0.07766675865917572,4560000000000.0,200000000.0,0.3406783857,1.9058374015,15111.74051634,7.2684038018,0.7431050662,27.3465165197,64.21628748351198,7.6419817274,5.4365947551,3181.297991995,2000000000000.0,0.2255295864,2.342534601501,2.8298753595,0.0,800032124019,634194907306.0,1.0912727352,2.8298753595,77.29486396601197,47.7624800768
VHC,2025.0,5.0,1770302202633.0,12074000615814.0,-0.039291089739073616,1363034755021.0,0.11158804908045504,0.11771733066438722,0.1495288814,0.1176499845,0.1062555078,9.8802979824,1.4093275392,6072.691340561618,2.7589691086,0.6009878438,1.2011679959,-26.19591203958906,1.3439118127743312,0.3314765404856921,0.11333841878917045,0.16490860689408154,13467189540000.0,224453159.0,1.1198173505,6.479492346,42573.4957502336,7.1136672038,0.937506531,3.5762772135,53.03357036021708,111.4980311481,11.1628283429,6072.6913405616,2244531590000.0,0,4.449469880594552,0.3439118128,0.0333333333,1898468673906,1415696589718.0,0.20488145,0.3439118128,175.69442985121708,3.2736004057
PSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VC6,2025.0,5.0,1770197873503.0,2207586954154.0,0.3402966550509769,34395219274.0,0.4260622763566283,0.027317427588310125,0.211852777,0.1558584128,0.0315287486,7.1231940186,1.4025695884,3172.7340208730348,1.1052979995,0.2649152729,0.5338595821,-4.9246360932787265,6.360131932384044,0.2222488953074961,0.015580459564357713,0.05523709981957679,245003820200.0,10840877.0,0.1109826364,2.9563975228,16113.282497809,2.9180216899,2.023608385,55.0204071469,34.23584473111132,80.2483198937,67.805125599,3172.734020873,108408770000.0,0,1.7082719240703497,5.3601319324,0.0,62977282583,60305596765.0,1.0893247558,5.3601319324,182.2892902238113,4.5483818288
DMC,2025.0,5.0,1768928694360.0,2069012016718.0,0.08680852219601842,198031786940.0,-0.02306224529734902,0.10671279869803105,0.1200031578,0.1307023464,0.1058116857,11.0478743277,1.2962039595,5702.454438871366,7.8581733168,0.3543586315,3.1590206355,-2380.1169963497914,1.1271480328104475,0.0963526693079769,0.09579166988246489,0.19780105233484904,2187830295000.0,34727465.0,1.0582943305,13.5608872804,48603.4620864782,8.8010403608,1.1046021626,12.9092067771,101.18215583527584,110.3743708719,33.1063087971,5702.4544388714,347274650000.0,0,4.860346208647824,0.1271480328,0.0,239970277833,220609226684.0,0,0.1271480328,244.66283550427585,3.3069271165
