last_updated,name,value,unit,source
2019-12-26,Bán lẻ hàng hóa,325782.0,Tỷ VNĐ,Tổng cục thống kê
2019-12-26,"Dịch vụ lưu trú, ăn uống",52129.0,Tỷ VNĐ,Tổng cục thống kê
2019-12-26,Du lịch lữ hành,4338.0,Tỷ VNĐ,Tổng cục thống kê
2019-12-26,Dịch vụ khác,50981.0,Tỷ VNĐ,Tổng cục thống kê
2020-01-29,Dịch vụ khác,47085.0,Tỷ VNĐ,Tổng cục thống kê
2020-01-29,Du lịch lữ hành,4144.0,Tỷ VNĐ,Tổng cục thống kê
2020-01-29,"Dịch vụ lưu trú, ăn uống",50614.0,Tỷ VNĐ,Tổng cục thống kê
2020-01-29,TỔNG SỐ:,448052.0,Tỷ VNĐ,Tổng cục thống kê
2020-01-29,Bán lẻ hàng hóa,346209.0,Tỷ VNĐ,Tổng cục thống kê
2020-02-28,TỔNG SỐ:,414073.0,Tỷ VNĐ,Tổng cục thống kê
2020-02-28,Bán lẻ hàng hóa,325221.0,Tỷ VNĐ,Tổng cục thống kê
2020-02-28,"Dịch vụ lưu trú, ăn uống",44172.0,Tỷ VNĐ,Tổng cục thống kê
2020-02-28,Du lịch lữ hành,3279.0,Tỷ VNĐ,Tổng cục thống kê
2020-02-28,Dịch vụ khác,41401.0,Tỷ VNĐ,Tổng cục thống kê
2020-03-27,TỔNG SỐ:,389953.0,Tỷ VNĐ,Tổng cục thống kê
2020-03-27,"Dịch vụ lưu trú, ăn uống",33886.0,Tỷ VNĐ,Tổng cục thống kê
2020-03-27,Du lịch lữ hành,1293.0,Tỷ VNĐ,Tổng cục thống kê
2020-03-27,Dịch vụ khác,38660.0,Tỷ VNĐ,Tổng cục thống kê
2020-03-27,Bán lẻ hàng hóa,316114.0,Tỷ VNĐ,Tổng cục thống kê
2020-04-28,TỔNG SỐ:,293943.0,Tỷ VNĐ,Tổng cục thống kê
2020-04-28,Bán lẻ hàng hóa,257393.0,Tỷ VNĐ,Tổng cục thống kê
2020-04-28,"Dịch vụ lưu trú, ăn uống",16807.0,Tỷ VNĐ,Tổng cục thống kê
2020-04-28,Du lịch lữ hành,88.0,Tỷ VNĐ,Tổng cục thống kê
2020-04-28,Dịch vụ khác,19655.0,Tỷ VNĐ,Tổng cục thống kê
2020-05-31,TỔNG SỐ:,384817.0,Tỷ VNĐ,Tổng cục thống kê
2020-05-31,Bán lẻ hàng hóa,311082.0,Tỷ VNĐ,Tổng cục thống kê
2020-05-31,"Dịch vụ lưu trú, ăn uống",32451.0,Tỷ VNĐ,Tổng cục thống kê
2020-05-31,Du lịch lữ hành,450.0,Tỷ VNĐ,Tổng cục thống kê
2020-05-31,Dịch vụ khác,40834.0,Tỷ VNĐ,Tổng cục thống kê
2020-06-28,Du lịch lữ hành,1906.0,Tỷ VNĐ,Tổng cục thống kê
2020-06-28,Dịch vụ khác,46452.0,Tỷ VNĐ,Tổng cục thống kê
2020-06-28,Bán lẻ hàng hóa,336585.0,Tỷ VNĐ,Tổng cục thống kê
2020-06-28,TỔNG SỐ:,431026.0,Tỷ VNĐ,Tổng cục thống kê
2020-06-28,"Dịch vụ lưu trú, ăn uống",46083.0,Tỷ VNĐ,Tổng cục thống kê
2020-07-28,TỔNG SỐ:,431877.0,Tỷ VNĐ,Tổng cục thống kê
2020-07-28,Bán lẻ hàng hóa,333761.0,Tỷ VNĐ,Tổng cục thống kê
2020-07-28,"Dịch vụ lưu trú, ăn uống",48163.0,Tỷ VNĐ,Tổng cục thống kê
2020-07-28,Du lịch lữ hành,1551.0,Tỷ VNĐ,Tổng cục thống kê
2020-07-28,Dịch vụ khác,48402.0,Tỷ VNĐ,Tổng cục thống kê
2020-08-31,Dịch vụ khác,46258.0,Tỷ VNĐ,Tổng cục thống kê
2020-08-31,Du lịch lữ hành,974.0,Tỷ VNĐ,Tổng cục thống kê
2020-08-31,"Dịch vụ lưu trú, ăn uống",41311.0,Tỷ VNĐ,Tổng cục thống kê
2020-08-31,TỔNG SỐ:,422874.0,Tỷ VNĐ,Tổng cục thống kê
2020-08-31,Bán lẻ hàng hóa,334331.0,Tỷ VNĐ,Tổng cục thống kê
2020-09-28,TỔNG SỐ:,441450.0,Tỷ VNĐ,Tổng cục thống kê
2020-09-28,Bán lẻ hàng hóa,348102.0,Tỷ VNĐ,Tổng cục thống kê
2020-09-28,"Dịch vụ lưu trú, ăn uống",45242.0,Tỷ VNĐ,Tổng cục thống kê
2020-09-28,Du lịch lữ hành,1123.0,Tỷ VNĐ,Tổng cục thống kê
2020-09-28,Dịch vụ khác,46983.0,Tỷ VNĐ,Tổng cục thống kê
2020-10-28,Du lịch lữ hành,1158.0,Tỷ VNĐ,Tổng cục thống kê
2020-10-28,Dịch vụ khác,48250.0,Tỷ VNĐ,Tổng cục thống kê
2020-10-28,Bán lẻ hàng hóa,356543.0,Tỷ VNĐ,Tổng cục thống kê
2020-10-28,"Dịch vụ lưu trú, ăn uống",44804.0,Tỷ VNĐ,Tổng cục thống kê
2020-10-28,TỔNG SỐ:,450755.0,Tỷ VNĐ,Tổng cục thống kê
2020-11-29,TỔNG SỐ:,464386.0,Tỷ VNĐ,Tổng cục thống kê
2020-11-29,Bán lẻ hàng hóa,365719.0,Tỷ VNĐ,Tổng cục thống kê
2020-11-29,"Dịch vụ lưu trú, ăn uống",47401.0,Tỷ VNĐ,Tổng cục thống kê
2020-11-29,Du lịch lữ hành,1238.0,Tỷ VNĐ,Tổng cục thống kê
2020-11-29,Dịch vụ khác,50028.0,Tỷ VNĐ,Tổng cục thống kê
2020-12-28,Dịch vụ khác,51734.0,Tỷ VNĐ,Tổng cục thống kê
2020-12-28,Du lịch lữ hành,1297.0,Tỷ VNĐ,Tổng cục thống kê
2020-12-28,Bán lẻ hàng hóa,369879.0,Tỷ VNĐ,Tổng cục thống kê
2020-12-28,TỔNG SỐ:,472047.0,Tỷ VNĐ,Tổng cục thống kê
2020-12-28,"Dịch vụ lưu trú, ăn uống",49137.0,Tỷ VNĐ,Tổng cục thống kê
2021-01-28,TỔNG SỐ:,479944.0,Tỷ VNĐ,Tổng cục thống kê
2021-01-28,Bán lẻ hàng hóa,378918.0,Tỷ VNĐ,Tổng cục thống kê
2021-01-28,"Dịch vụ lưu trú, ăn uống",48701.0,Tỷ VNĐ,Tổng cục thống kê
2021-01-28,Du lịch lữ hành,1569.0,Tỷ VNĐ,Tổng cục thống kê
2021-01-28,Dịch vụ khác,50756.0,Tỷ VNĐ,Tổng cục thống kê
2021-02-28,Dịch vụ khác,42707.0,Tỷ VNĐ,Tổng cục thống kê
2021-02-28,Du lịch lữ hành,915.0,Tỷ VNĐ,Tổng cục thống kê
2021-02-28,"Dịch vụ lưu trú, ăn uống",41492.0,Tỷ VNĐ,Tổng cục thống kê
2021-02-28,TỔNG SỐ:,439656.0,Tỷ VNĐ,Tổng cục thống kê
2021-02-28,Bán lẻ hàng hóa,354542.0,Tỷ VNĐ,Tổng cục thống kê
2021-03-28,TỔNG SỐ:,405124.0,Tỷ VNĐ,Tổng cục thống kê
2021-03-28,Bán lẻ hàng hóa,322790.0,Tỷ VNĐ,Tổng cục thống kê
2021-03-28,"Dịch vụ lưu trú, ăn uống",40210.0,Tỷ VNĐ,Tổng cục thống kê
2021-03-28,Du lịch lữ hành,845.0,Tỷ VNĐ,Tổng cục thống kê
2021-03-28,Dịch vụ khác,41279.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-02,Dịch vụ khác,42820.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-02,Du lịch lữ hành,900.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-02,"Dịch vụ lưu trú, ăn uống",41492.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-02,TỔNG SỐ:,409419.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-02,Bán lẻ hàng hóa,324207.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-30,TỔNG SỐ:,393554.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-30,Bán lẻ hàng hóa,318178.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-30,"Dịch vụ lưu trú, ăn uống",34322.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-30,Du lịch lữ hành,387.0,Tỷ VNĐ,Tổng cục thống kê
2021-05-30,Dịch vụ khác,40667.0,Tỷ VNĐ,Tổng cục thống kê
2021-06-29,Du lịch lữ hành,183.0,Tỷ VNĐ,Tổng cục thống kê
2021-06-29,Dịch vụ khác,36615.0,Tỷ VNĐ,Tổng cục thống kê
2021-06-29,Bán lẻ hàng hóa,316131.0,Tỷ VNĐ,Tổng cục thống kê
2021-06-29,"Dịch vụ lưu trú, ăn uống",28929.0,Tỷ VNĐ,Tổng cục thống kê
2021-06-29,TỔNG SỐ:,381858.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-01,Dịch vụ khác,26269.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-01,Du lịch lữ hành,133.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-01,TỔNG SỐ:,339362.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-01,Bán lẻ hàng hóa,291774.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-01,"Dịch vụ lưu trú, ăn uống",21186.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-29,TỔNG SỐ:,279843.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-29,Bán lẻ hàng hóa,249939.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-29,"Dịch vụ lưu trú, ăn uống",13528.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-29,Dịch vụ khác,16356.0,Tỷ VNĐ,Tổng cục thống kê
2021-08-29,Du lịch lữ hành,20.0,Tỷ VNĐ,Tổng cục thống kê
2021-09-28,TỔNG SỐ:,308802.0,Tỷ VNĐ,Tổng cục thống kê
2021-09-28,Bán lẻ hàng hóa,270797.0,Tỷ VNĐ,Tổng cục thống kê
2021-09-28,"Dịch vụ lưu trú, ăn uống",19425.0,Tỷ VNĐ,Tổng cục thống kê
2021-09-28,Du lịch lữ hành,76.0,Tỷ VNĐ,Tổng cục thống kê
2021-09-28,Dịch vụ khác,18504.0,Tỷ VNĐ,Tổng cục thống kê
2021-10-28,Dịch vụ khác,25227.0,Tỷ VNĐ,Tổng cục thống kê
2021-10-28,Du lịch lữ hành,379.0,Tỷ VNĐ,Tổng cục thống kê
2021-10-28,Bán lẻ hàng hóa,304705.0,Tỷ VNĐ,Tổng cục thống kê
2021-10-28,"Dịch vụ lưu trú, ăn uống",27612.0,Tỷ VNĐ,Tổng cục thống kê
2021-10-28,TỔNG SỐ:,357923.0,Tỷ VNĐ,Tổng cục thống kê
2021-11-28,TỔNG SỐ:,397070.0,Tỷ VNĐ,Tổng cục thống kê
2021-11-28,Bán lẻ hàng hóa,336117.0,Tỷ VNĐ,Tổng cục thống kê
2021-11-28,"Dịch vụ lưu trú, ăn uống",30189.0,Tỷ VNĐ,Tổng cục thống kê
2021-11-28,Du lịch lữ hành,472.0,Tỷ VNĐ,Tổng cục thống kê
2021-11-28,Dịch vụ khác,30292.0,Tỷ VNĐ,Tổng cục thống kê
2021-12-29,Dịch vụ khác,45107.0,Tỷ VNĐ,Tổng cục thống kê
2021-12-29,Du lịch lữ hành,856.0,Tỷ VNĐ,Tổng cục thống kê
2021-12-29,Bán lẻ hàng hóa,371724.0,Tỷ VNĐ,Tổng cục thống kê
2021-12-29,TỔNG SỐ:,458455.0,Tỷ VNĐ,Tổng cục thống kê
2021-12-29,"Dịch vụ lưu trú, ăn uống",40768.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-07,TỔNG SỐ:,470683.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-07,Bán lẻ hàng hóa,383532.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-07,"Dịch vụ lưu trú, ăn uống",41274.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-07,Du lịch lữ hành,993.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-07,Dịch vụ khác,44884.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-27,Dịch vụ khác,40448.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-27,Du lịch lữ hành,999.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-27,"Dịch vụ lưu trú, ăn uống",41508.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-27,TỔNG SỐ:,421833.0,Tỷ VNĐ,Tổng cục thống kê
2022-02-27,Bán lẻ hàng hóa,338878.0,Tỷ VNĐ,Tổng cục thống kê
2022-03-30,Bán lẻ hàng hóa,352012.0,Tỷ VNĐ,Tổng cục thống kê
2022-03-30,"Dịch vụ lưu trú, ăn uống",41517.0,Tỷ VNĐ,Tổng cục thống kê
2022-03-30,Du lịch lữ hành,1066.0,Tỷ VNĐ,Tổng cục thống kê
2022-03-30,Dịch vụ khác,43397.0,Tỷ VNĐ,Tổng cục thống kê
2022-03-30,TỔNG SỐ:,437992.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-03,TỔNG SỐ:,455494.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-03,Bán lẻ hàng hóa,363586.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-03,Du lịch lữ hành,1241.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-03,Dịch vụ khác,45179.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-03,"Dịch vụ lưu trú, ăn uống",45488.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-29,TỔNG SỐ:,477305.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-29,Bán lẻ hàng hóa,375367.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-29,"Dịch vụ lưu trú, ăn uống",55069.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-29,Du lịch lữ hành,1532.0,Tỷ VNĐ,Tổng cục thống kê
2022-05-29,Dịch vụ khác,45337.0,Tỷ VNĐ,Tổng cục thống kê
2022-06-28,Dịch vụ khác,46623.4,Tỷ VNĐ,Tổng cục thống kê
2022-06-28,Du lịch lữ hành,2462.9,Tỷ VNĐ,Tổng cục thống kê
2022-06-28,Bán lẻ hàng hóa,373555.7,Tỷ VNĐ,Tổng cục thống kê
2022-06-28,TỔNG SỐ:,471765.7,Tỷ VNĐ,Tổng cục thống kê
2022-06-28,"Dịch vụ lưu trú, ăn uống",49123.7,Tỷ VNĐ,Tổng cục thống kê
2022-07-31,TỔNG SỐ:,485984.4,Tỷ VNĐ,Tổng cục thống kê
2022-07-31,Bán lẻ hàng hóa,381453.2,Tỷ VNĐ,Tổng cục thống kê
2022-07-31,"Dịch vụ lưu trú, ăn uống",53891.5,Tỷ VNĐ,Tổng cục thống kê
2022-07-31,Du lịch lữ hành,3217.3,Tỷ VNĐ,Tổng cục thống kê
2022-07-31,Dịch vụ khác,47422.4,Tỷ VNĐ,Tổng cục thống kê
2022-08-28,Dịch vụ khác,47855.6,Tỷ VNĐ,Tổng cục thống kê
2022-08-28,Du lịch lữ hành,3302.8,Tỷ VNĐ,Tổng cục thống kê
2022-08-28,"Dịch vụ lưu trú, ăn uống",53473.5,Tỷ VNĐ,Tổng cục thống kê
2022-08-28,TỔNG SỐ:,481224.9,Tỷ VNĐ,Tổng cục thống kê
2022-08-28,Bán lẻ hàng hóa,376593.0,Tỷ VNĐ,Tổng cục thống kê
2022-09-28,TỔNG SỐ:,493092.0,Tỷ VNĐ,Tổng cục thống kê
2022-09-28,Bán lẻ hàng hóa,379272.0,Tỷ VNĐ,Tổng cục thống kê
2022-09-28,"Dịch vụ lưu trú, ăn uống",53642.0,Tỷ VNĐ,Tổng cục thống kê
2022-09-28,Du lịch lữ hành,3033.0,Tỷ VNĐ,Tổng cục thống kê
2022-09-28,Dịch vụ khác,57145.0,Tỷ VNĐ,Tổng cục thống kê
2022-10-30,Dịch vụ khác,60515.0,Tỷ VNĐ,Tổng cục thống kê
2022-10-30,Du lịch lữ hành,2140.0,Tỷ VNĐ,Tổng cục thống kê
2022-10-30,Bán lẻ hàng hóa,379272.0,Tỷ VNĐ,Tổng cục thống kê
2022-10-30,TỔNG SỐ:,486365.0,Tỷ VNĐ,Tổng cục thống kê
2022-10-30,"Dịch vụ lưu trú, ăn uống",44438.0,Tỷ VNĐ,Tổng cục thống kê
2022-11-28,TỔNG SỐ:,514106.0,Tỷ VNĐ,Tổng cục thống kê
2022-11-28,Bán lẻ hàng hóa,397068.0,Tỷ VNĐ,Tổng cục thống kê
2022-11-28,"Dịch vụ lưu trú, ăn uống",53367.0,Tỷ VNĐ,Tổng cục thống kê
2022-11-28,Du lịch lữ hành,2465.0,Tỷ VNĐ,Tổng cục thống kê
2022-11-28,Dịch vụ khác,61206.0,Tỷ VNĐ,Tổng cục thống kê
2022-12-28,Dịch vụ khác,60890.0,Tỷ VNĐ,Tổng cục thống kê
2022-12-28,Du lịch lữ hành,2050.0,Tỷ VNĐ,Tổng cục thống kê
2022-12-28,"Dịch vụ lưu trú, ăn uống",48851.0,Tỷ VNĐ,Tổng cục thống kê
2022-12-28,TỔNG SỐ:,515822.0,Tỷ VNĐ,Tổng cục thống kê
2022-12-28,Bán lẻ hàng hóa,404031.0,Tỷ VNĐ,Tổng cục thống kê
2023-01-29,TỔNG SỐ:,544829.0,Tỷ VNĐ,Tổng cục thống kê
2023-01-29,Bán lẻ hàng hóa,435442.0,Tỷ VNĐ,Tổng cục thống kê
2023-01-29,"Dịch vụ lưu trú, ăn uống",55983.0,Tỷ VNĐ,Tổng cục thống kê
2023-01-29,Du lịch lữ hành,2161.0,Tỷ VNĐ,Tổng cục thống kê
2023-01-29,Dịch vụ khác,51243.0,Tỷ VNĐ,Tổng cục thống kê
2023-02-27,Dịch vụ khác,48673.0,Tỷ VNĐ,Tổng cục thống kê
2023-02-27,Du lịch lữ hành,2060.0,Tỷ VNĐ,Tổng cục thống kê
2023-02-27,TỔNG SỐ:,481832.0,Tỷ VNĐ,Tổng cục thống kê
2023-02-27,Bán lẻ hàng hóa,377448.0,Tỷ VNĐ,Tổng cục thống kê
2023-02-27,"Dịch vụ lưu trú, ăn uống",53651.0,Tỷ VNĐ,Tổng cục thống kê
2023-03-28,TỔNG SỐ:,501310.0,Tỷ VNĐ,Tổng cục thống kê
2023-03-28,Bán lẻ hàng hóa,395651.0,Tỷ VNĐ,Tổng cục thống kê
2023-03-28,"Dịch vụ lưu trú, ăn uống",53418.0,Tỷ VNĐ,Tổng cục thống kê
2023-03-28,Du lịch lữ hành,2163.0,Tỷ VNĐ,Tổng cục thống kê
2023-03-28,Dịch vụ khác,50078.0,Tỷ VNĐ,Tổng cục thống kê
2023-05-03,Dịch vụ khác,52432.2,Tỷ VNĐ,Tổng cục thống kê
2023-05-03,Du lịch lữ hành,2308.5,Tỷ VNĐ,Tổng cục thống kê
2023-05-03,"Dịch vụ lưu trú, ăn uống",54855.7,Tỷ VNĐ,Tổng cục thống kê
2023-05-03,TỔNG SỐ:,510704.6,Tỷ VNĐ,Tổng cục thống kê
2023-05-03,Bán lẻ hàng hóa,401108.1,Tỷ VNĐ,Tổng cục thống kê
2023-05-30,TỔNG SỐ:,519020.0,Tỷ VNĐ,Tổng cục thống kê
2023-05-30,Bán lẻ hàng hóa,409339.0,Tỷ VNĐ,Tổng cục thống kê
2023-05-30,"Dịch vụ lưu trú, ăn uống",54898.0,Tỷ VNĐ,Tổng cục thống kê
2023-05-30,Du lịch lữ hành,2513.0,Tỷ VNĐ,Tổng cục thống kê
2023-05-30,Dịch vụ khác,52270.0,Tỷ VNĐ,Tổng cục thống kê
2023-06-29,Dịch vụ khác,51328.0,Tỷ VNĐ,Tổng cục thống kê
2023-06-29,Du lịch lữ hành,2793.0,Tỷ VNĐ,Tổng cục thống kê
2023-06-29,TỔNG SỐ:,505651.0,Tỷ VNĐ,Tổng cục thống kê
2023-06-29,Bán lẻ hàng hóa,396958.0,Tỷ VNĐ,Tổng cục thống kê
2023-06-29,"Dịch vụ lưu trú, ăn uống",54571.0,Tỷ VNĐ,Tổng cục thống kê
2023-08-02,TỔNG SỐ:,512167.0,Tỷ VNĐ,Tổng cục thống kê
2023-08-02,Bán lẻ hàng hóa,399669.0,Tỷ VNĐ,Tổng cục thống kê
2023-08-02,"Dịch vụ lưu trú, ăn uống",56336.0,Tỷ VNĐ,Tổng cục thống kê
2023-08-02,Du lịch lữ hành,3620.0,Tỷ VNĐ,Tổng cục thống kê
2023-08-02,Dịch vụ khác,52543.0,Tỷ VNĐ,Tổng cục thống kê
2023-09-03,Dịch vụ khác,52910.7,Tỷ VNĐ,Tổng cục thống kê
2023-09-03,Du lịch lữ hành,3792.3,Tỷ VNĐ,Tổng cục thống kê
2023-09-03,Bán lẻ hàng hóa,400030.0,Tỷ VNĐ,Tổng cục thống kê
2023-09-03,TỔNG SỐ:,515412.6,Tỷ VNĐ,Tổng cục thống kê
2023-09-03,"Dịch vụ lưu trú, ăn uống",58679.6,Tỷ VNĐ,Tổng cục thống kê
2023-10-02,TỔNG SỐ:,524595.0,Tỷ VNĐ,Tổng cục thống kê
2023-10-02,Bán lẻ hàng hóa,402432.0,Tỷ VNĐ,Tổng cục thống kê
2023-10-02,"Dịch vụ lưu trú, ăn uống",61123.0,Tỷ VNĐ,Tổng cục thống kê
2023-10-02,Du lịch lữ hành,3973.0,Tỷ VNĐ,Tổng cục thống kê
2023-10-02,Dịch vụ khác,57067.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-02,Dịch vụ khác,59967.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-02,Du lịch lữ hành,3752.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-02,TỔNG SỐ:,536326.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-02,Bán lẻ hàng hóa,412926.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-02,"Dịch vụ lưu trú, ăn uống",59681.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-28,TỔNG SỐ:,552703.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-28,Bán lẻ hàng hóa,424981.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-28,"Dịch vụ lưu trú, ăn uống",60496.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-28,Du lịch lữ hành,3699.0,Tỷ VNĐ,Tổng cục thống kê
2023-11-28,Dịch vụ khác,63527.0,Tỷ VNĐ,Tổng cục thống kê
2023-12-28,TỔNG SỐ:,565786.0,Tỷ VNĐ,Tổng cục thống kê
2023-12-28,Bán lẻ hàng hóa,437339.0,Tỷ VNĐ,Tổng cục thống kê
2023-12-28,"Dịch vụ lưu trú, ăn uống",59458.0,Tỷ VNĐ,Tổng cục thống kê
2023-12-28,Du lịch lữ hành,3614.0,Tỷ VNĐ,Tổng cục thống kê
2023-12-28,Dịch vụ khác,65375.0,Tỷ VNĐ,Tổng cục thống kê
2024-01-31,Du lịch lữ hành,4395.0,Tỷ VNĐ,Tổng cục thống kê
2024-01-31,Dịch vụ khác,53293.0,Tỷ VNĐ,Tổng cục thống kê
2024-01-31,Bán lẻ hàng hóa,407542.0,Tỷ VNĐ,Tổng cục thống kê
2024-01-31,"Dịch vụ lưu trú, ăn uống",58886.0,Tỷ VNĐ,Tổng cục thống kê
2024-01-31,TỔNG SỐ:,524116.0,Tỷ VNĐ,Tổng cục thống kê
2024-02-29,TỔNG SỐ:,509701.0,Tỷ VNĐ,Tổng cục thống kê
2024-02-29,Bán lẻ hàng hóa,393687.0,Tỷ VNĐ,Tổng cục thống kê
2024-02-29,"Dịch vụ lưu trú, ăn uống",59702.0,Tỷ VNĐ,Tổng cục thống kê
2024-02-29,Du lịch lữ hành,4650.0,Tỷ VNĐ,Tổng cục thống kê
2024-02-29,Dịch vụ khác,51662.0,Tỷ VNĐ,Tổng cục thống kê
2024-03-28,Dịch vụ khác,53210.6,Tỷ VNĐ,Tổng cục thống kê
2024-03-28,Du lịch lữ hành,5078.7,Tỷ VNĐ,Tổng cục thống kê
2024-03-28,Bán lẻ hàng hóa,392726.8,Tỷ VNĐ,Tổng cục thống kê
2024-03-28,TỔNG SỐ:,509325.3,Tỷ VNĐ,Tổng cục thống kê
2024-03-28,"Dịch vụ lưu trú, ăn uống",58309.2,Tỷ VNĐ,Tổng cục thống kê
2024-05-15,TỔNG SỐ:,522079.0,Tỷ VNĐ,Tổng cục thống kê
2024-05-15,Bán lẻ hàng hóa,402559.0,Tỷ VNĐ,Tổng cục thống kê
2024-05-15,"Dịch vụ lưu trú, ăn uống",61356.0,Tỷ VNĐ,Tổng cục thống kê
2024-05-15,Du lịch lữ hành,5248.0,Tỷ VNĐ,Tổng cục thống kê
2024-05-15,Dịch vụ khác,52916.0,Tỷ VNĐ,Tổng cục thống kê
2024-05-30,Dịch vụ khác,51890.5,Tỷ VNĐ,Tổng cục thống kê
2024-05-30,Du lịch lữ hành,4976.8,Tỷ VNĐ,Tổng cục thống kê
2024-05-30,"Dịch vụ lưu trú, ăn uống",60519.3,Tỷ VNĐ,Tổng cục thống kê
2024-05-30,TỔNG SỐ:,519760.4,Tỷ VNĐ,Tổng cục thống kê
2024-05-30,Bán lẻ hàng hóa,402373.8,Tỷ VNĐ,Tổng cục thống kê
2024-06-28,TỔNG SỐ:,522502.0,Tỷ VNĐ,Tổng cục thống kê
2024-06-28,Bán lẻ hàng hóa,403764.0,Tỷ VNĐ,Tổng cục thống kê
2024-06-28,"Dịch vụ lưu trú, ăn uống",60629.0,Tỷ VNĐ,Tổng cục thống kê
2024-06-28,Du lịch lữ hành,5143.0,Tỷ VNĐ,Tổng cục thống kê
2024-06-28,Dịch vụ khác,52966.0,Tỷ VNĐ,Tổng cục thống kê
2024-08-12,Dịch vụ khác,54952.8,Tỷ VNĐ,Tổng cục thống kê
2024-08-12,Du lịch lữ hành,5560.5,Tỷ VNĐ,Tổng cục thống kê
2024-08-12,Bán lẻ hàng hóa,405537.6,Tỷ VNĐ,Tổng cục thống kê
2024-08-12,TỔNG SỐ:,528284.8,Tỷ VNĐ,Tổng cục thống kê
2024-08-12,"Dịch vụ lưu trú, ăn uống",62233.9,Tỷ VNĐ,Tổng cục thống kê
2024-09-05,TỔNG SỐ:,526582.0,Tỷ VNĐ,Tổng cục thống kê
2024-09-05,Bán lẻ hàng hóa,402265.0,Tỷ VNĐ,Tổng cục thống kê
2024-09-05,"Dịch vụ lưu trú, ăn uống",62430.0,Tỷ VNĐ,Tổng cục thống kê
2024-09-05,Du lịch lữ hành,5626.0,Tỷ VNĐ,Tổng cục thống kê
2024-09-05,Dịch vụ khác,56261.0,Tỷ VNĐ,Tổng cục thống kê
2024-10-06,Dịch vụ khác,57715.1,Tỷ VNĐ,Tổng cục thống kê
2024-10-06,Du lịch lữ hành,5058.4,Tỷ VNĐ,Tổng cục thống kê
2024-10-06,Bán lẻ hàng hóa,411272.2,Tỷ VNĐ,Tổng cục thống kê
2024-10-06,TỔNG SỐ:,535773.1,Tỷ VNĐ,Tổng cục thống kê
2024-10-06,"Dịch vụ lưu trú, ăn uống",61727.4,Tỷ VNĐ,Tổng cục thống kê
2024-11-05,Bán lẻ hàng hóa,419530.4,Tỷ VNĐ,Tổng cục thống kê
2024-11-05,"Dịch vụ lưu trú, ăn uống",61177.8,Tỷ VNĐ,Tổng cục thống kê
2024-11-05,Du lịch lữ hành,4820.8,Tỷ VNĐ,Tổng cục thống kê
2024-11-05,Dịch vụ khác,60200.6,Tỷ VNĐ,Tổng cục thống kê
2024-11-05,TỔNG SỐ:,545729.6,Tỷ VNĐ,Tổng cục thống kê
2024-12-05,"Dịch vụ lưu trú, ăn uống",63726.0,Tỷ VNĐ,Tổng cục thống kê
2024-12-05,Dịch vụ khác,62319.0,Tỷ VNĐ,Tổng cục thống kê
