period,year_period,symbol,1. Lợi nhuận trước thuế,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Lưu chuyển tiền thuần từ hoạt động đầu tư,3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Tiền và tương đương tiền cuối kỳ,Lưu chuyển tiền từ hoạt động kinh doanh,1. Thu nhập lãi và các khoản thu nhập tương tự nhận được,2. Chi phí lãi và các chi phí tương tự đã trả,3. Thu nhập từ hoạt động dịch vụ nhận được,"4- Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",5. Thu nhập khác,"6. Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro","7. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",8. Tiền thuế thu nhập thực nộp trong kỳ,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Những thay đổi về tài sản hoạt động,"9. (Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác",10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,11. (Tăng)/Giảm các công cụ tài chính phái sinh và các công cụ tài chính khác,12. (Tăng)/Giảm các khoản cho vay khách hàng,13. Giảm nguồn dự phòng để bù đắp tổn thất các khoản,14. (Tăng)/Giảm khác về tài sản hoạt động,Những thay đổi về công nợ hoạt động,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,"16. Tăng/(Giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng",17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tình vào hoạt động tài chính),"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",20. Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác,21. Tăng/(Giảm) khác về công nợ hoạt động,22. Chi từ các quỹ của TCTD,I - Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền từ hoạt động đầu tư,1. Mua sắm tài sản cố định,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ","3. Tiền chi từ thanh lý, nhượng bán TSCĐ",4. Mua sắm bất động sản đầu tư,"5. Tiền thu từ bán, thanh lý bất động sản đầu tư","6. Tiền chi ra do bán, thanh lý bất động sản đầu tư","7. Tiền chi đầu tư, góp vốn vào các đơn vị khác (mua công ty con, góp vốn liên doanh, liên kết, đầu tư dài hạn khác)","8. Tiền thu đầu tư, góp vốn vào các đơn vị khác (bán, thanh lý Công ty con, góp vốn liên doanh,  liên kết, đầu tư dài hạn khác)","9. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",II- Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền từ hoạt động tài chính,1. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,2. Tiền thu từ phát hành giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,3. Tiền chi thanh toán giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,"4. Cổ tức trả cho cổ đông, lợi nhuận đã chia",5. Tiền chi ra mua cổ phiếu quỹ,6. Tiền thu được do bán cổ phiếu quỹ,III- Lưu chuyển tiền thuần từ hoạt động tài chính,IV- Lưu chuyển tiền thuần trong kỳ,V- Tiền và các khoản tương đương tiền tại thời điểm đầu kỳ,VI- Điều chỉnh ảnh hưởng của thay đổi tỷ giá,VII. Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,1. Tăng v ốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,11. Tiền chi khác cho hoạt động đầu tư,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",8. Tiền chi khác cho hoạt động tài chính,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,"Tăng, giảm chứng khoán kinh doanh",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,5. Tiền trả nợ gốc thuê tài chính,Điều chỉnh cho các khoản khác,Thu nhập lãi vay và cổ tức,2. Điều chỉnh cho các khoản,"2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",10. Tiền thu khác từ hoạt động đầu tư,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Tiền thu phí và hoa hồng,2. Tiền thu từ các khoản nợ phí và hoa hồng,3. Tiền thu từ các khoản thu được giảm chi,4. Tiền thu từ các hoạt động kinh doanh khác,5. Trả tiền bồi thường bảo hiểm,6.Trả tiền hoa hồng và các khoản nợ khác của kinh doanh BH,"7. Trả tiền cho người bán, người cung cấp dịch vụ",8. Trả tiền cho cán bộ công nhân viên,9. Trả tiền nộp thuế và các khoản nợ nhà nước,10. Trả tiền cho các khoản nợ khác,11. Tiền tạm ứng cho CBCNV và ứng trước cho người bán,12. Tiền thu khác từ hoạt động kinh doanh,13. Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ HĐKD,II. Lưu chuyển tiền từ hoạt động đầu tư,1. Tiền thu từ các khoản đầu tư vào đơn vị khác,2. Tiền thu từ lãi các khoản đầu tư khác,3. Tiền thu do bán tài sản cố định,4. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,5. Tiền mua tài sản cố định,6. Tiền thu khác từ hoạt động đầu tư,7. Tiền chi khác từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu (tiền thu do các chủ sở hữu góp vốn)","3. Tiền vay ngắn hạn, dài hạn nhận được (Tiền thu do di vay)",4. Tiền thu từ lãi tiền gửi,5. Tiền chi trả nợ gốc vay,6. Tiền chi trả nợ thuê tài chính,"7. Cổ tức, lợi nhuận đã trả cho chủ sở hữu (Tiền lãi đã trả cho các nhà đầu tư vào doanh nghiệp)",8. Tiền thu khác từ hoạt dộng tài chính,9. Tiền chi khác từ hoạt động tài chính,"Lãi, lỗ từ thanh lý TSCĐ"
2019,2019,MHC,14553518565,2447719004,-6348445953,-23156038639,21015865750,8510694515,-106074085803,1001167,-4661131730,355468565,-23568345075,-6178863567,22000000000,-194000000,85614927668,-44909091,1499241698,-74051002895,,22545104355,-50051565933,1487576189581,-1520511599704,,-32935410123,2627951612,6413169093,9041123871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1924212,,,,,,3166,195424189596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,MHC,43338504507,2795959136,3529621801,-8555291267,12637325902,53778588735,-44388585344,-1460167,-2059085229,413470379,-12200334960,-2984986477,33901792,-251851850,-121397277116,,,-32648522271,32600000000,10591255893,28929165622,431840915364,-330569218468,-15669184800,85602512096,-6865599398,13278714670,6413169093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32468656,,18386432000,,,,53821,-113736933995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,MHC,15472348416,2567988339,-14704955034,-11333907988,7051586434,-946102327,-1054949023,275000,3187750195,-693837343,-1397485216,-372560910,,-1220875360,-2497784984,-2717889999,840250909,,,20775771682,-103370474914,247567120546,-139919823193,,107647297353,1779037455,11499679326,13278714670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837506,-661114844456,538846236950,,,,-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,MHC,81475499503,2147652750,31834766506,-115371245535,2274581890,2407168504,-4392522936,624000,4410217974,120477255,-1607194892,-28346671543,,-54400000,-27462301638,-1138935489,,-426144888333,130001430000,12289784311,37309218779,104305395033,-94010163831,-28554658950,-4769037748,5077879393,6421750862,11499679326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45913390,-363017493269,685319321559,,13490390000,,49071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,MHC,118298027087,2157403042,1277436047,-116951999815,1177278572,5897888693,43797685585,2499500,-19802564071,591350891,-3947197163,-595851745,,-54454546,25889357144,-3509918182,145454545,-60000000000,60000000000,24477235039,-146429469920,42513388889,-57780288889,,124964710000,4424597224,1996964408,6421750862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60256240,-376051585322,208509344000,,140231610000,,189230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,MHC,73742367809,2716520732,7333746058,-81789556419,2008301490,3886101356,14073730537,2321900,-38609047336,-161278494,-5965168380,,179933333,-7715588544,-34308995628,-1341839091,5707385557,-10000000000,,22513837832,7155277569,16600000000,-28702058000,,-12102058000,-39255776059,41252671766,1996964408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125278314,-19596320000,9872213271,,,,68701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,MHC,19640898948,3550490347,2720247137,-26623799774,3363970694,2773377710,34935329392,3142700,-21725712510,128810194,-852058333,-787031208,1030730000,-1460556646,14046031299,-2665997927,1773684681,-2700000000,1000000000,17502663577,15251564748,2900000000,-8973613000,-669372522,-6742985522,22554610525,18698202762,41252671766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121570358,-5900000000,6241214417,,,,-141521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,MHC,6099957799,3903069014,2924491886,-18128145531,5180521042,-699076643,-3101243110,13545200,3748278043,-108533055,-1857303639,-227511113,91308110,-1650083186,-3790619393,-536634727,354545454,,,10755451051,10025132685,,-12107343225,-870184284,-12977527509,-6743014217,25453281573,18698202761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-678970853,-3498229093,2950000000,,,,-12064595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,VTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,VTD,-5108951764,5434860697,,-2349036307,4852366173,2829238799,-30899661189,-530746553,2175809997,2087369095,-4909947897,-644356175,,,-29892293923,-8673049482,20136577105,-13000000000,300000000,1457156793,13575034416,109453376897,-95539930828,,13913446069,-2403813438,15476227100,13072413662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13354350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,VTD,1158030719,4767966150,,-13285745822,5834965726,-1524783227,43896246407,-1566347587,-56961728939,-1629849571,-5578028556,-1548998281,,,-24913489754,-7747083636,4998000000,-45630000000,86358247265,8784314281,33163477910,48870145403,-45829709049,,3040436354,11290424510,4185802590,15476227100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,VTD,12129774943,2284364897,,1173624695,2983765755,18571530290,-74776344683,2701851921,17122553244,464808724,-2983765755,-1771836953,,,-40671203212,-30574144245,227272727,,20000000000,970924723,-43841926795,83186983933,-62664245653,,80522738280,-3990391727,8176194317,4185802590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34465980000,,,60000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,VTD,12644978532,1361475492,,-15122644165,1926383304,810193163,-3357625977,-5754316537,-6541072012,706061994,-2411181249,-556904063,,,-17104844681,-19900000000,,-20000000000,4400000000,123152108,-26036168572,40753945350,-25339343787,,15414601563,-27726411690,35902606007,8176194317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10125020680,19465700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,VTD,3815103151,1322579724,,-580820425,698373540,5255235990,38979167101,2528174867,3361927102,1543319396,-213575595,-1148210491,,,50306038370,-62272727,,,,,-19512272727,12600140343,-8168621344,,4431518999,35225284642,677321365,35902606007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19450000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,VTD,5655675704,631382144,,-29576127,,5490469390,-1402120887,-4849126595,-10985158434,-632406603,,-478391546,,,-12856734675,-32781753080,,-4400000000,,4643127,-37177109953,,,,46861600000,-3172244628,3849057012,677321365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-767012331,,,,42461600000,,508981,,,,,,,4400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,VTD,2294821952,128285232,,-600511488,,1779289250,-3948441999,,9832736655,7178440,,-15108207,,,7655654139,-21311400000,,,17000000000,500511488,-7810888512,,,,,-155234373,4004291385,3849057012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43306446,-5000000000,1000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,VTD,-143135506,74833052,,-1275666573,,-938792325,-3011741394,,4833268438,-1608517,,-82699343,,,798426859,-1026281818,,,,1275666573,249384755,,,,,1047811614,2956479771,4004291385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405176702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,PGI,,,,,,,,,,,,,,,,,,,,,-278771159206,,,,158004120762,-47270046670,150043597779,102493225096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-280326013,,,,,,,,,,,,,4146291472248,,,-3280061121030,-789189832414,-47931453105,-25343286613,,295028849728,-225297637040,73496991774,,1941381914000,276983213967,385000,-2400567858993,-96568813180,,,,,1484330063241,,-1193117784449,,-133208158030,,,
2024,2024,PGI,,,,,,,,,,,,,,,,,,,,,-316948139188,,,,124568162437,5216900664,143522673523,150043597779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304023592,,,,,,,,,,,,,4066434627273,,,-3114474521262,-729243401474,-62819925177,-14989118770,,351152143118,-298462926293,197596877415,,1645490525132,294617046738,97000000,-2223218640200,-33934070858,,,,,1143793205842,,-886721951673,,-132503091732,,,
2023,2023,PGI,,,,,,,,,,,,,,,,,,,,,-369075483355,,,,311497075857,34696168626,109294156158,143522673523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-467651261,,,,,,,,,,,,,,,3686449898474,-2629962237939,-624681169224,-56855525492,-6957715708,,230550793303,-506269467290,92274576124,,1867631968480,238213855676,,-2411392300000,-63529007511,,,,,695042895331,,-315938742174,,-67607077300,,,
2022,2022,PGI,,,,,,,,,,,,,,,,,,,,,-127313294016,,,,-151144947160,9226771228,100709440846,109294156158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-642055916,,,,,,,,,,,,,3562711491278,,,-2546526443493,-558154705960,-59243714576,,,276631426179,-387733041024,287685012404,,,195105578930,273647609,6857046900,-53782857722,1416315000000,-1692081709733,,,,,,,-151144947160,,,
2021,2021,PGI,,,,,,,,,,,,,,,,,,,,,-16563383009,,,,-26778533145,-9919170236,109760765028,100709440846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867846054,,,,,,,,,,,,,,,3111085262966,-2750215904543,-506572319174,-73769585667,,,754920370982,-502025078646,33422745918,,1316769379622,227678306063,1900000,-180114370000,-53898598694,,-1327000000000,,,,,,,-26778533145,,,
2020,2020,PGI,,,,,,,,,,,,,,,,,,,,,41654819668,,,,-191356665385,-983141481,110817029052,109760765028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73122543,,,,,,,,,,,,,,,3288972075104,-2124325393164,-494737312209,-46341433873,,,352246801847,-827096033469,148718704236,,1635813820142,236010581616,4770000,-1766605812142,-63568539948,,,,,,,,,-191356665385,,,
2019,2019,PGI,,,,,,,,,,,,,,,,,,,,,-41462871078,,,,-114535174798,-76226584186,177202449420,100817029052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158836182,,,,,,,0,,0,0,0,0,3120677092672,0,0,-2160095451546,-417477816381,-33020470963,0,0,333070509629,-763382401721,79771461690,0,0,0,499445454,0,-23707992614,1264060676082,-1282315000000,0,-9506233942,0,0,0,0,-105028940856,0,0,
2018,2018,PGI,,,,,,,,,,,,,,,,,,,,,-19706179653,,,,-104677335275,35055387934,142200474608,177202449420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53413122,,,,,,,0,,0,0,0,0,2992632973744,0,0,-2043348190920,-361064109176,-36127638313,0,0,344757979833,-737412112306,159438902862,0,0,220290835037,292186628,-38273850000,-62456289688,1015105388370,-1154664450000,0,0,0,0,0,0,-104677335275,0,0,
2017,2017,PGI,,,,,,,,,,,,,,,,,,,,,-416950381455,,,,455420306925,-215814512,142517888593,142200474608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101599473,,,,,,,0,,0,0,0,0,2588291626017,0,0,-1899052795164,-318617820271,-23739417832,0,0,409943284948,-795510617680,-38685739982,0,1418787865000,187511015702,15397470876,-1973414583000,-65232150033,0,0,0,532306650000,0,0,0,0,-76886343075,0,0,
2016,2016,PGI,,,,,,,,,,,,,,,,,,,,,-284412775329,,,,-46918540815,-34636538661,176116728592,142517888593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037698662,,,,,,,0,,0,0,0,0,2578886767444,0,0,-1806762277669,-284699184824,-24467470743,0,0,396936623268,-563199679993,296694777483,0,157072000000,133770614799,735828938,0,-23035294080,970052502514,-1523008427500,0,22314875000,0,0,0,0,-69233415815,0,0,
2015,2015,PGI,,,,,,,,,,,,,,,,,,,,,-73015274248,,,,-62510757565,4860557379,171290749377,176116728592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34578164,,,,,,,0,,0,2419924471901,0,0,0,0,0,-1792445335027,-287589880940,-22547362524,0,0,385396831351,-562352135569,140386589192,0,558900000,131712277775,543811545,-21672000000,-40902292735,950158029167,-1093414000000,0,0,0,0,0,0,-62510757565,0,0,
2014,2014,PGI,,,,,,,,,,,,,,,,,,,,,-165754668672,,,,-54686464120,-47676649086,359913688550,312291216044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54176580,,,,,,,0,,0,2243516512861,0,0,0,0,0,-1655648962386,-213938525030,-26687000502,0,0,334659705393,-509137246630,172764483706,0,3116307693,140161119692,498629905,-11490000000,-29734498061,1292928772099,-1561235000000,0,0,250000000,0,-250000000,0,-54686464120,0,0,
2013,2013,PGI,,,,,,,,,,,,,,,,,,,,,-332297772286,,,,-82496621384,-381783132134,741696820684,359913688550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,0,1670455559499,576431994966,1661149203,860027508161,-787918685884,-166285287679,-49815748832,-155118613171,-139042428164,-1633181601322,-144202585241,0,0,33011261536,0,1077014211418,117384369611,846404168,-1522070209160,-5472548323,0,0,0,0,1550000000,383487285,-1551938889,-879823000,-81998346780,0,0,
2012,2012,PGI,,,,,,,,,,,,,,,,,,,,,339843591241,,,,-87060778425,343657224946,398039595738,741696820684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,0,1559838713120,370038298148,1684939096,932745901677,-820461573713,-173000302563,-46612665011,-154806264569,-139460189997,-1283200663931,-155891780127,0,0,90874412130,0,1490523675345,160654782737,25463635,-1293750611783,-17609718693,0,0,0,0,0,156078575,0,0,-87216857000,0,0,
2016,2016,TNM,12045246020,6915884619,710599178,-17838916291,14774585763,16632974682,1747099285,-60296254685,42705142989,1286424877,-10047620163,-2600717984,7551940900,-7259634400,-10280644499,-36320821084,7181818182,,,48979500,-27667023402,157761484118,-136431404140,-10449050,21319630928,-16628036973,22428978577,5801229282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25575393,,1423000000,,,,287678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,TNM,1144693561,2460667424,-2710979921,-1398655938,1859562033,1355287159,-35911588061,31851826205,1723189811,270644889,-6687459996,,260000000,-42000000,-7180099993,-9402514455,2145654545,,5000000000,633616454,-1623243456,93935954916,-94858026721,,-922071805,-9725415254,31713429740,21988014486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,TNM,416719040,1989194859,-4941234746,-2572060463,7662381109,2554999799,22918154763,-44927467905,18029933436,-170160858,-6896535276,,33579150,-1209507157,-9667004048,-7485239091,,,,2572060463,-3913178628,132023168535,-123745217131,-17445700,8260505704,-5319676972,37033106712,31713429740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
