Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
WSS,2017,2,0.017663609,0.0242871999,0.001518460168661604,1.0771210423280317,0.0721094947,43.5874427547,0.0,3.1885760305,0.0,0.36245768376548754,0.5223150863929308,0.34624044648362184,-0.0049835439,-0.0071521889,-0.0049130744,-3401954347.0,5189493882,0.0,36.4737970168,6.7282501389,36.4737970168,-29.195740491997444,1.0242871998575978,0.3899283214,211260000000.0,50300000.0,-78.5573108932,5.3523868978,15.0232706035,98.55473795228629,10771.2104232803,-43.5332591134,quarter,WSS
WSS,2017,1,0.0116050646,0.0184123641,0.0016781441899082652,1.0672655685328032,0.0643531306,35.5481415548,0.0,3.4339331275,0.0,0.648994691260337,0.8157322762034672,0.5941015670813353,-0.0047397924,-0.0058633381,-0.0046886799,-2512610500.0,5310783747,0.0,47.7016258999,7.9229696031,47.7016258999,-82.7257947256895,1.018412364069586,0.4028987842,216290000000.0,50300000.0,-84.4782301556,6.1549667079,15.6559832347,96.65185330019881,10672.655685328,-61.0421626607,quarter,WSS
WSS,2016,4,0.0,0.0075411843,0.001777796621303719,1.056603227614314,0.0710172296,32.3700267773,17.676551369870086,8.0400679482,25.716619318070087,-2.428086646172605,-2.2014232293710476,-2.0652940513522604,0.008412448,0.0,0.0082419161,5378715018.0,-19906594329,0.0,118.2917399913,19.6901394619,118.2917399913,19962.048900846552,1.0075411843343924,0.3880359148,206230000000.0,50300000.0,46.3204148314,5.3757232599,0.0,-336.6252545328032,10566.0322761431,25.8228952745,quarter,WSS
WSS,2016,3,0.0,0.0071280055,0.0017391256670537896,1.0902657530675943,0.068350723,30.8580461077,29.49787546966608,-72.0985368219,-42.600661352233914,0.6228219625029077,0.8112599078258487,0.5043929060032952,0.0516570991,0.0,0.0504311601,30810737630.0,5462872372,0.0,128.5644718158,12.5827809114,128.5644718158,-259.74456532540626,1.0071280055273217,0.3668830273,201200000000.0,50300000.0,7.2185536039,5.3260597172,-6.0348303451,87.95451141153082,10902.6575306759,4.9728630723,quarter,WSS
WSS,2016,2,0.0036766087,0.0105755459,0.0021226521324307903,1.0814703019264413,0.0662680125,26.1497846496,7.678809690726417,9.668861584,17.347671274726416,0.5955912895490817,0.8347239166511857,0.5092355427382208,0.029299835,0.0,0.0283207674,17461910093.0,5948766937,0.0,86.1878927347,61.9843230469,86.1878927347,-78.37405986803314,1.010575545914325,0.4253468627,231380000000.0,50300000.0,14.827270872,6.3366875353,-3.3085574715,101.11820224652088,10814.7030192644,10.6557738575,quarter,WSS
WSS,2016,1,0.0598847077,0.0458043654,0.0025291584897879286,1.0713584817017892,0.0799860467,27.9674804813,10.352667114673693,8.6702015513,19.022868665973693,1.1418602254870667,1.304612202381732,1.0410820887279595,0.0336016098,0.0,0.0322390068,18659267415.0,13023574105,0.0,22.1141195379,0.0373946595,22.1141195379,-156.35625223897554,1.0458043653587308,0.5133669163,276650000000.0,50300000.0,15.5728219511,6.2767486755,2.5555392195,236.06642864811133,10713.5848170179,16.3283144922,quarter,WSS
WSS,2015,4,0.0,0.0,0.0027048101493607427,1.047720395500994,0.0,0.0,0.0,0.0,0.0,0.8585655374519229,1.1615702595383008,0.8691171647117869,0.0,0.0,0.0,0.0,6409367045,0.0,0.0,0.0,0.0,0.0,1.0343838296961712,0.5535661962,291740000000.0,50300000.0,41.8101435399,7.1828412262,2.387233744,128.98880908548708,10477.5183883698,33.5716563608,quarter,WSS
WSS,2015,3,0.0,0.0,0.003155228312429327,1.0348215145924453,0.0,0.0,0.0,0.0,0.0,-1.0300934868111622,-0.699202225840666,-1.0328892087220147,0.0,0.0,0.0,0.0,-7822248370,0.0,0.0,0.0,0.0,0.0,1.0482062686741427,0.715099164,372220000000.0,50300000.0,10.9926061903,5.7726318394,4.3343787664,-155.93396258449303,10348.2151459245,9.8541913156,quarter,WSS
WSS,2015,2,0.0,0.0406656033,0.0035450675259749375,1.0504149108528826,0.1310670279,35.4740728736,9.045723330124439,2.4808580087,11.526581338824439,0.4002402408018307,0.5601111539049718,0.4114577129721426,0.0397015877,0.0,0.0386245188,21178303377.0,7048574635,0.0,20.0236868479,19.6713205162,20.0236868479,0.0,1.04066560334586,0.7616038117,402400000000.0,50300000.0,19.815500641,5.8394867741,2.5477793463,144.05813043737575,10504.1491085288,16.4547211153,quarter,WSS
WSS,2015,1,0.0,0.0,0.004037112652987771,1.0360090978091452,0.0,0.0,0.0,0.0,0.0,0.16940183071844275,0.47666258159852654,0.13479401818748316,0.0,0.0,0.0,0.0,1346143051,0.0,0.0,0.0,0.0,0.0,1.0152172607920078,0.8397609653,437610000000.0,50300000.0,300.0030866157,6.8935106403,-1.5477639285,21.294907057654076,10360.0909780915,168.713556149,quarter,WSS
WSS,2014,4,0.0,0.0277200261,0.004533418072851161,1.0237703672823062,0.1172759876,28.3813526676,0.968249281108257,2.9727372284,3.9409865095082575,1.0622203510216073,1.1554448078770776,1.065692206408972,0.0176632563,0.0,0.0173166447,9933462636.0,33278392419,0.0,30.7991780876,29.9802928454,30.7991780876,0.0,1.027944287897916,0.6190275885,321920000000.0,50300000.0,35.3555764839,5.2205056694,-1.9750849647,663.7606853677933,10338.7960710338,26.8223565971,quarter,WSS
WSS,2014,3,0.0,0.0275098267,0.0030293243652108038,0.9573945305546719,0.0700255575,22.3368769221,17.923145866502136,2.0491946908,19.972340557302136,-1.787282657012386,-1.6110399232583126,-1.7795652994112205,-0.0677727387,142.1813333333,-0.0614331333,-33841655199.0,-21489877491,0.0,26.9792505611,28.9796954644,26.9792505611,0.0,1.0275098267635407,0.5535857821,266590000000.0,50300000.0,-7.8288849174,6.8682485063,7.8077124071,-425.3893787276342,9573.9453055467,-5.7903927101,quarter,WSS
WSS,2014,2,0.0,0.0241106379,0.003264319307131831,1.0001410062087475,0.0563838231,16.3704640514,21.60132574097938,4.6021198721,26.20344561307938,-0.9653484668743912,-0.7699811298117845,-0.9524212347705387,-0.01531451,139.4986666666,-0.0139093516,-7523266717.0,-11760006864,0.0,31.1349948802,31.3592285428,31.1349948802,0.0,1.0241106379581044,0.5199266871,261560000000.0,50300000.0,-33.4318149783,8.2473100204,-0.9964587569,-230.66651206759443,10001.4100620875,-29.9166474021,quarter,WSS
WSS,2014,1,0.0,0.341858761,0.0035688192697804475,1.023207657415507,0.0443880152,11.6559486658,27.230385334998253,11.7254595592,38.95584489419825,0.6218571295629466,0.9337048300687804,0.621866913778774,0.0052422787,136.816,0.0047399497,2773569850.0,3737161962,0.0,3.0236587219,2.922874368,3.0236587219,0.0,1.3418587610040449,0.4984325481,256530000000.0,50300000.0,95.4441603554,10.1919521087,1.2778668649,74.29862349900597,10232.0765741551,17.0759992159,quarter,WSS
WSS,2013,4,0.0,0.341858761,0.003943477671580938,1.0148467873836977,0.0397518778,7.5247021298,3.0068748923345248,27.0673357176,30.074210609934525,-0.5718683892020188,-0.3327743271842559,-0.5569914425342833,0.0015241785,0.0,0.0014897044,1637499386.0,-4917643719,0.0,3.0236587219,2.922874368,3.0236587219,0.0,1.0119047217378343,0.6352571692,326950000000.0,50300000.0,420.155095534,15.7453417687,-6.3088357122,-95.22292284294235,10232.0765741551,71.927646258,quarter,WSS
WSS,2013,3,0.0,0.0238417079,0.004380800123632521,1.024369079667992,0.038669011,7.2640630809,1.3224396282488247,60.8247378998,62.14717752804882,0.5572693866855165,0.9079817545056497,0.9812781994659875,0.013269627,103.3760136779,0.0128462412,9247603351.0,2743721096,0.0,29.0828929158,27.413582819,29.0828929158,0.0,1.0238417079198818,0.4588190031,236410000000.0,50300000.0,34.8024595137,11.5617332382,299.6581141875,96.050347833002,10243.6907966799,14.4103413405,quarter,WSS
WSS,2013,2,0.0,0.0451280619,0.004957748062219573,1.0147640448846917,0.0407000474,6.653292317,1.2573411414979436,36.4750632156,37.73240435709795,-0.2738759097337278,0.21662933826825923,-0.19354458461453095,-0.0040723884,81.3811171507,-0.0038734464,774993933.0,-1543951503,0.0,15.7390863139,15.1378581155,15.7390863139,0.0,1.0451280619124999,0.3646167814,186110000000.0,50300000.0,-89.5825308121,8.5256200434,-1.1494533179,-21.691663598409544,10147.6404488469,110.7632900475,quarter,WSS
WSS,2013,1,0.0,0.0300423486,0.005793725585197793,1.016933908473161,0.0521061973,7.4059574379,1.2495292214498122,26.2599272838,27.509456505249812,0.38853234189210106,0.7766626146723054,0.29149013210327024,-0.0003168976,90.1790757616,-0.0002967309,3363151311.0,1811887428,0.0,20.0784359003,19.2039376201,20.0784359003,0.0,1.0300423486435955,0.4031727102,206230000000.0,50300000.0,-1274.5121965712,7.2580074818,3.0952202613,27.02463940357853,10169.3390847316,21.195704894,quarter,WSS
WSS,2012,4,0.0035283182,0.0341250714,0.006872707600305227,1.0148213625069582,0.0629592161,6.8567556914,5.257873264151858,10.642471114,15.900344378151857,0.43224126062892526,1.1886022144287771,0.3241883355464607,-0.0034399532,0.0,-0.0033423637,1509949042.0,2257721242,0.0,17.7380877401,17.0800739528,17.7380877401,0.0,1.0329122164843239,0.3845278808,196170000000.0,50300000.0,-111.652370535,5.9273742336,-1.9182811579,33.664603021868786,10142.3074730418,84.6736524787,quarter,WSS
WSS,2012,3,0.0611376516,0.0976077285,0.008110350575440933,1.0103329464512922,0.0700196276,7.4875712454,0.96694732676392,7.072768517,8.03971584376392,-0.641700196599046,-0.21176776758495108,-0.6405804968523783,-0.0059768992,164.0262873305,-0.0055528538,-214269716.0,-4046163936,0.0,6.9236901935,6.5013034909,6.9236901935,0.0,1.0976077285123833,0.4849886383,246470000000.0,50300000.0,-80.7465717355,6.4035460915,0.0,-80.30027441351889,10103.3294645129,-1105.5989578013,quarter,WSS
WSS,2012,2,0.0,0.0,0.009278701975190167,1.0184238149781313,0.0,0.0,0.0,0.0,0.0,0.06497055228417341,0.34153291596024576,0.06747018752272778,0.0,0.0,0.0,0.0,794073316,0.0,0.0,0.0,0.0,0.0,1.1113462312590376,0.3829446977,196170000000.0,50300000.0,130.9775507329,4.4831478735,7.1907245146,16.39411495029821,10184.2381497813,35.2401501524,quarter,WSS
WSS,2012,1,0.0,0.0,0.010629178779463962,1.0167844034811133,0.0,0.0,0.0,0.0,0.0,0.01304624923839292,0.28906290003507196,0.009790271501628945,0.0,0.0,0.0,0.0,122412263,0.0,0.0,0.0,0.0,0.0,1.0723208089157612,0.5996520482,306830000000.0,50300000.0,351.5753071672,8.0483296336,-488.9875471957,1.8262742942345924,10172.5659375746,79.2530871731,quarter,WSS
WSS,2011,4,0.0,0.0,0.012082693734304834,1.0167092056163023,0.0,0.0,0.0,0.0,0.0,0.06887231917410916,0.335444000400693,0.04473132189387539,0.0,0.0,0.0,0.0,728601736,0.0,0.0,0.0,0.0,0.0,1.0242793767231704,0.6392702305,326950000000.0,50300000.0,261.0838984727,7.7385891843,-11.2937240634,9.407825248508946,10167.8440348111,51.448237151,quarter,WSS
WSS,2011,3,0.0,0.0,0.013501237541428514,1.0155618148429424,0.0,0.0,0.0,0.0,0.0,0.05862870902622631,0.3442442833314248,0.04415663782388016,0.0,0.0,0.0,0.0,678508271,0.0,0.0,0.0,0.0,0.0,1.0442719993493625,0.3544442995,181080000000.0,50300000.0,-3.2493517389,4.3064371469,-10.9327418512,10.15951153081511,10156.7439649702,-1.8480976691,quarter,WSS
WSS,2011,2,0.0,0.0,0.009167233890074,1.0145458636898608,0.0,0.0,0.0,0.0,0.0,0.00901285799468675,0.9092394859069178,0.030298539514658135,0.0,0.0,0.0,0.0,59379302,0.0,0.0,0.0,0.0,0.0,1.0288873115766013,0.4627980228,236410000000.0,50300000.0,-5.5204633996,5.3598198599,-667.5511514361,3.9684989463220677,10155.6181484294,-4.9206885347,quarter,WSS
WSS,2011,1,0.0,0.0,0.010826110076863106,1.0141537148190856,0.0,0.0,0.0,0.0,0.0,-0.019514852269301167,0.418503488013384,0.000540731954744196,0.0,0.0,0.0,0.0,-263622459,0.0,0.0,0.0,0.0,0.0,1.0306389163976457,0.4338215074,221320000000.0,50300000.0,-8.9614114106,2.7786262571,0.0,0.14522159045725647,10142.4201523062,-14.5505672846,quarter,WSS
WSS,2010,4,0.0,0.0,0.016151151186688462,0.731468777584493,0.0,0.0,0.0,0.0,0.0,-3.976212936451942,-3.299065521840207,-3.976212936451942,0.0,0.0,0.0,0.0,-41267570263,0.1818181818,0.0,0.0,0.0,0.0,1.4302484900705283,0.7531421959,276650000000.0,50300000.0,15.2881476389,2.4694039517,-10.1474712355,-820.4288322664016,7302.7378222664,5.8523465129,quarter,WSS
WSS,2010,3,0.0,0.0,0.0157483385551229,0.8137359093200796,0.0,0.0,0.0,0.0,0.0,0.06575881818647483,0.47372821221760314,0.07264574143006994,0.0,0.0,0.0,0.0,896431756,0.101010101,0.0,0.0,0.0,0.0,1.076475205525274,1.2187365461,497970000000.0,50300000.0,3.8254359538,3.0646554147,-15.4838621001,19.68817264413519,8123.1665948906,4.082242584,quarter,WSS
WSS,2010,2,0.0,0.0,0.015138624247610939,0.8119398554751491,0.0,0.0,0.0,0.0,0.0,0.5946837670123264,0.7495052355871691,0.4476838537320141,0.0,0.0,0.0,0.0,25054819537,0.0,0.0,0.0,0.0,0.0,1.1447055205788021,2.4693026025,1006500000000.0,0.0,9.0529065891,5.6314520563,-101.4270140777,0.0,4454.6990670929,7.3241551832,quarter,WSS
WSS,2010,1,0.0,0.0,0.012940646526495882,0.8571259861550696,0.0,0.0,0.0,0.0,0.0,0.8703657634482203,0.9678489868710654,0.654601615624541,0.0,0.0,0.0,0.0,40001920682,0.0,0.0,0.0,0.0,0.0,1.2864096385270318,1.6304882452,655140000000.0,0.0,9.7683567471,6.7326947654,12.7081608627,0.0,10978.3066835792,7.422512563,quarter,WSS
WSS,2009,4,0.0,0.0,0.014269330820775184,0.7951794114254473,0.0,0.0,0.0,0.0,0.0,0.8174956759543957,0.8847254218200092,0.7068979099296203,0.0,0.0,0.0,0.0,49217118147,0.0407608695,0.0,0.0,0.0,0.0,1.0989618996425814,1.6031616265,644160000000.0,0.0,9.6046412709,6.6198563057,12.4951749265,0.0,10978.3066835792,7.2893296608,quarter,WSS
WSS,2009,3,0.0,0.0,0.025716356935238195,0.37040169100994036,0.0,0.0,0.0,0.0,0.0,0.7388382998997531,0.8761711829783677,0.6825324158509067,0.0,0.0,0.0,0.0,13339575174,0.0369458124,0.0,0.0,0.0,0.0,1.23464869759832,2.0019905567,341040005120.0,0.0,287.6382751464,11.561597824,-2.8257050514,0.0,10139.9072265625,392.7567138671,quarter,WSS
WSS,2009,1,0.0,0.0,0.030128965854608492,0.3392513687952286,0.0,0.0,0.0,0.0,0.0,-2.371272043038999,-0.15838528211242198,0.025877464986496724,0.0,0.0,0.0,0.0,-1344106164,0.0,0.0,0.0,0.0,0.0,1.0508686501461733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,WSS
